,threshold,metric,filename,model,param_config,time
2849,0.6487007297365084,0.5545905707196029,"(8, 0, 9)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,9,8
3199,0.6641827492573762,0.5537974683544303,"(9, 0, 9)_RandomForestClassifier_date_params.csv",RandomForestClassifier_date_params,9,9
300,0.3078994619346701,0.47543859649122805,"(0, 6, 0)_SVC_date_params.csv",SVC_date_params,0,0
650,0.2661092692509399,0.40824742268041236,"(1, 6, 0)_SVC_date_params.csv",SVC_date_params,0,1
1000,0.26962963966495274,0.3349146110056926,"(2, 6, 0)_SVC_date_params.csv",SVC_date_params,0,2
1350,0.34082583447350545,0.4073394495412844,"(3, 6, 0)_SVC_date_params.csv",SVC_date_params,0,3
1700,0.3742797823760264,0.34074074074074073,"(4, 6, 0)_SVC_date_params.csv",SVC_date_params,0,4
2050,0.4068629185800898,0.4319620253164557,"(5, 6, 0)_SVC_date_params.csv",SVC_date_params,0,5
2400,0.3556628373098885,0.545751633986928,"(6, 6, 0)_SVC_date_params.csv",SVC_date_params,0,6
2750,0.34327897770307425,0.3003452243958573,"(7, 6, 0)_SVC_date_params.csv",SVC_date_params,0,7
3100,0.37674871489068135,0.26907630522088355,"(8, 6, 0)_SVC_date_params.csv",SVC_date_params,0,8
3450,0.3842815984256537,0.4068627450980392,"(9, 6, 0)_SVC_date_params.csv",SVC_date_params,0,9
301,0.3083296370673867,0.47543859649122805,"(0, 6, 1)_SVC_date_params.csv",SVC_date_params,1,0
651,0.268972086654581,0.38067632850241545,"(1, 6, 1)_SVC_date_params.csv",SVC_date_params,1,1
1001,0.2720031872925594,0.25,"(2, 6, 1)_SVC_date_params.csv",SVC_date_params,1,2
1351,0.3386187012864725,0.30307941653160453,"(3, 6, 1)_SVC_date_params.csv",SVC_date_params,1,3
1701,0.3738714439907954,0.34074074074074073,"(4, 6, 1)_SVC_date_params.csv",SVC_date_params,1,4
2051,0.409531735632772,0.4967462039045553,"(5, 6, 1)_SVC_date_params.csv",SVC_date_params,1,5
2401,0.3575149601506705,0.45412130637636083,"(6, 6, 1)_SVC_date_params.csv",SVC_date_params,1,6
2751,0.37312506475855134,0.3307725138711054,"(7, 6, 1)_SVC_date_params.csv",SVC_date_params,1,7
3101,0.3765706014913052,0.23688663282571912,"(8, 6, 1)_SVC_date_params.csv",SVC_date_params,1,8
3451,0.3739448316776873,0.42528735632183906,"(9, 6, 1)_SVC_date_params.csv",SVC_date_params,1,9
302,0.30927944844568195,0.45808383233532934,"(0, 6, 10)_SVC_date_params.csv",SVC_date_params,10,0
652,0.271194507032656,0.40824742268041236,"(1, 6, 10)_SVC_date_params.csv",SVC_date_params,10,1
1002,0.3751579229520701,0.4502923976608187,"(2, 6, 10)_SVC_date_params.csv",SVC_date_params,10,2
1352,0.3427390885887689,0.4073394495412844,"(3, 6, 10)_SVC_date_params.csv",SVC_date_params,10,3
1702,0.3711121575030876,0.34074074074074073,"(4, 6, 10)_SVC_date_params.csv",SVC_date_params,10,4
2052,0.40902620519523625,0.43285939968404424,"(5, 6, 10)_SVC_date_params.csv",SVC_date_params,10,5
2402,0.3339026977306702,0.5530546623794212,"(6, 6, 10)_SVC_date_params.csv",SVC_date_params,10,6
2752,0.3933379894984999,0.3307725138711054,"(7, 6, 10)_SVC_date_params.csv",SVC_date_params,10,7
3102,0.3797978759210097,0.34782608695652173,"(8, 6, 10)_SVC_date_params.csv",SVC_date_params,10,8
3452,0.3734332323237808,0.2617702448210923,"(9, 6, 10)_SVC_date_params.csv",SVC_date_params,10,9
303,0.3061967180008521,0.45808383233532934,"(0, 6, 11)_SVC_date_params.csv",SVC_date_params,11,0
653,0.2674776867358888,0.38067632850241545,"(1, 6, 11)_SVC_date_params.csv",SVC_date_params,11,1
1003,0.27749712905890744,0.445993031358885,"(2, 6, 11)_SVC_date_params.csv",SVC_date_params,11,2
1353,0.3392923275316274,0.4437596302003082,"(3, 6, 11)_SVC_date_params.csv",SVC_date_params,11,3
1703,0.3745470336881075,0.5443645083932853,"(4, 6, 11)_SVC_date_params.csv",SVC_date_params,11,4
2053,0.4063522165232485,0.39926062846580407,"(5, 6, 11)_SVC_date_params.csv",SVC_date_params,11,5
2403,0.3563666070556412,0.45412130637636083,"(6, 6, 11)_SVC_date_params.csv",SVC_date_params,11,6
2753,0.3690046466891553,0.3307725138711054,"(7, 6, 11)_SVC_date_params.csv",SVC_date_params,11,7
3103,0.37607207946078,0.2837265577737447,"(8, 6, 11)_SVC_date_params.csv",SVC_date_params,11,8
3453,0.3762918871161284,0.2729918509895227,"(9, 6, 11)_SVC_date_params.csv",SVC_date_params,11,9
304,0.3079759340827533,0.405201916495551,"(0, 6, 12)_SVC_date_params.csv",SVC_date_params,12,0
654,0.26702761118161605,0.38067632850241545,"(1, 6, 12)_SVC_date_params.csv",SVC_date_params,12,1
1004,0.2748865738346456,0.445993031358885,"(2, 6, 12)_SVC_date_params.csv",SVC_date_params,12,2
1354,0.3382040163178707,0.2982005141388175,"(3, 6, 12)_SVC_date_params.csv",SVC_date_params,12,3
1704,0.3718600709425683,0.34074074074074073,"(4, 6, 12)_SVC_date_params.csv",SVC_date_params,12,4
2054,0.4069222227127028,0.39926062846580407,"(5, 6, 12)_SVC_date_params.csv",SVC_date_params,12,5
2404,0.35549201849132595,0.5530546623794212,"(6, 6, 12)_SVC_date_params.csv",SVC_date_params,12,6
2754,0.3959163340601525,0.3307725138711054,"(7, 6, 12)_SVC_date_params.csv",SVC_date_params,12,7
3104,0.3777151133319532,0.26822012890431335,"(8, 6, 12)_SVC_date_params.csv",SVC_date_params,12,8
3454,0.3729937195279426,0.26445497630331755,"(9, 6, 12)_SVC_date_params.csv",SVC_date_params,12,9
305,0.30798004098314985,0.4918032786885246,"(0, 6, 13)_SVC_date_params.csv",SVC_date_params,13,0
655,0.2653276669845725,0.3577981651376147,"(1, 6, 13)_SVC_date_params.csv",SVC_date_params,13,1
1005,0.2715404040661559,0.5789473684210527,"(2, 6, 13)_SVC_date_params.csv",SVC_date_params,13,2
1355,0.33880993878014554,0.36,"(3, 6, 13)_SVC_date_params.csv",SVC_date_params,13,3
1705,0.3742132745547679,0.4482758620689655,"(4, 6, 13)_SVC_date_params.csv",SVC_date_params,13,4
2055,0.4083343641712457,0.6097560975609756,"(5, 6, 13)_SVC_date_params.csv",SVC_date_params,13,5
2405,0.36277240111894704,0.5581395348837209,"(6, 6, 13)_SVC_date_params.csv",SVC_date_params,13,6
2755,0.3619444900418817,0.425531914893617,"(7, 6, 13)_SVC_date_params.csv",SVC_date_params,13,7
3105,0.3780856790898217,0.3037974683544304,"(8, 6, 13)_SVC_date_params.csv",SVC_date_params,13,8
3455,0.3750613794835545,0.5,"(9, 6, 13)_SVC_date_params.csv",SVC_date_params,13,9
306,0.28338123157246803,0.0,"(0, 6, 14)_SVC_date_params.csv",SVC_date_params,14,0
656,0.2653278672161258,0.0,"(1, 6, 14)_SVC_date_params.csv",SVC_date_params,14,1
1006,0.2715565004918962,0.0,"(2, 6, 14)_SVC_date_params.csv",SVC_date_params,14,2
1356,0.3388696555708546,0.0,"(3, 6, 14)_SVC_date_params.csv",SVC_date_params,14,3
1706,0.3741402268077655,0.0,"(4, 6, 14)_SVC_date_params.csv",SVC_date_params,14,4
2056,0.40833966631737306,0.0,"(5, 6, 14)_SVC_date_params.csv",SVC_date_params,14,5
2406,0.3556962582289381,0.0,"(6, 6, 14)_SVC_date_params.csv",SVC_date_params,14,6
2756,0.3676405780248526,0.0,"(7, 6, 14)_SVC_date_params.csv",SVC_date_params,14,7
3106,0.3780019696563631,1.0,"(8, 6, 14)_SVC_date_params.csv",SVC_date_params,14,8
3456,0.3742110526639048,0.0,"(9, 6, 14)_SVC_date_params.csv",SVC_date_params,14,9
307,0.3080336657786998,0.0,"(0, 6, 15)_SVC_date_params.csv",SVC_date_params,15,0
657,0.2653440118414984,0.0,"(1, 6, 15)_SVC_date_params.csv",SVC_date_params,15,1
1007,0.2715565004918962,0.0,"(2, 6, 15)_SVC_date_params.csv",SVC_date_params,15,2
1357,0.3388302212524467,0.0,"(3, 6, 15)_SVC_date_params.csv",SVC_date_params,15,3
1707,0.3741304762379389,0.0,"(4, 6, 15)_SVC_date_params.csv",SVC_date_params,15,4
2057,0.4083396986280417,0.0,"(5, 6, 15)_SVC_date_params.csv",SVC_date_params,15,5
2407,0.3557338993208616,0.0,"(6, 6, 15)_SVC_date_params.csv",SVC_date_params,15,6
2757,0.3676625707470538,0.0,"(7, 6, 15)_SVC_date_params.csv",SVC_date_params,15,7
3107,0.3779822607881011,0.0,"(8, 6, 15)_SVC_date_params.csv",SVC_date_params,15,8
3457,0.3742110526639048,0.0,"(9, 6, 15)_SVC_date_params.csv",SVC_date_params,15,9
308,0.3230001999515091,0.3712121212121212,"(0, 6, 16)_SVC_date_params.csv",SVC_date_params,16,0
658,0.2628270313569151,0.4397089397089397,"(1, 6, 16)_SVC_date_params.csv",SVC_date_params,16,1
1008,0.27292887563384105,0.4502923976608187,"(2, 6, 16)_SVC_date_params.csv",SVC_date_params,16,2
1358,0.3387072790613427,0.4437596302003082,"(3, 6, 16)_SVC_date_params.csv",SVC_date_params,16,3
1708,0.3731295071446504,0.34074074074074073,"(4, 6, 16)_SVC_date_params.csv",SVC_date_params,16,4
2058,0.4125914914374086,0.4934210526315789,"(5, 6, 16)_SVC_date_params.csv",SVC_date_params,16,5
2408,0.34707944399393,0.5544871794871795,"(6, 6, 16)_SVC_date_params.csv",SVC_date_params,16,6
2758,0.3610779050703694,0.3003452243958573,"(7, 6, 16)_SVC_date_params.csv",SVC_date_params,16,7
3108,0.3759335082757935,0.22627080521817364,"(8, 6, 16)_SVC_date_params.csv",SVC_date_params,16,8
3458,0.37151895013927694,0.2736347621843805,"(9, 6, 16)_SVC_date_params.csv",SVC_date_params,16,9
309,0.30833627591965784,0.0,"(0, 6, 17)_SVC_date_params.csv",SVC_date_params,17,0
659,0.2653440118414984,0.0,"(1, 6, 17)_SVC_date_params.csv",SVC_date_params,17,1
1009,0.2715565004918962,0.0,"(2, 6, 17)_SVC_date_params.csv",SVC_date_params,17,2
1359,0.3388302212524467,0.0,"(3, 6, 17)_SVC_date_params.csv",SVC_date_params,17,3
1709,0.3741404097609568,0.0,"(4, 6, 17)_SVC_date_params.csv",SVC_date_params,17,4
2059,0.4083396986280417,0.0,"(5, 6, 17)_SVC_date_params.csv",SVC_date_params,17,5
2409,0.3557031848954351,0.0,"(6, 6, 17)_SVC_date_params.csv",SVC_date_params,17,6
2759,0.3676405780248526,0.0,"(7, 6, 17)_SVC_date_params.csv",SVC_date_params,17,7
3109,0.3780037624053863,0.0,"(8, 6, 17)_SVC_date_params.csv",SVC_date_params,17,8
3459,0.3742110526639048,0.0,"(9, 6, 17)_SVC_date_params.csv",SVC_date_params,17,9
310,0.3079220070594687,0.47543859649122805,"(0, 6, 18)_SVC_date_params.csv",SVC_date_params,18,0
660,0.2646398726733065,0.3687881429816914,"(1, 6, 18)_SVC_date_params.csv",SVC_date_params,18,1
1010,0.2721641162649224,0.25,"(2, 6, 18)_SVC_date_params.csv",SVC_date_params,18,2
1360,0.3356890279086796,0.2982005141388175,"(3, 6, 18)_SVC_date_params.csv",SVC_date_params,18,3
1710,0.3741876863057356,0.5443645083932853,"(4, 6, 18)_SVC_date_params.csv",SVC_date_params,18,4
2060,0.4093965575031997,0.49291784702549574,"(5, 6, 18)_SVC_date_params.csv",SVC_date_params,18,5
2410,0.3541922741931888,0.5559105431309904,"(6, 6, 18)_SVC_date_params.csv",SVC_date_params,18,6
2760,0.31488073446184817,0.3003452243958573,"(7, 6, 18)_SVC_date_params.csv",SVC_date_params,18,7
3110,0.3669006865805288,0.2444113263785395,"(8, 6, 18)_SVC_date_params.csv",SVC_date_params,18,8
3460,0.38029126664086255,0.43354430379746833,"(9, 6, 18)_SVC_date_params.csv",SVC_date_params,18,9
311,0.3077989931347397,0.0,"(0, 6, 19)_SVC_date_params.csv",SVC_date_params,19,0
661,0.2653440118414594,0.0,"(1, 6, 19)_SVC_date_params.csv",SVC_date_params,19,1
1011,0.2715638886393844,0.0,"(2, 6, 19)_SVC_date_params.csv",SVC_date_params,19,2
1361,0.3388522118873084,0.0,"(3, 6, 19)_SVC_date_params.csv",SVC_date_params,19,3
1711,0.3741400686125908,0.0,"(4, 6, 19)_SVC_date_params.csv",SVC_date_params,19,4
2061,0.4083396986280417,0.0,"(5, 6, 19)_SVC_date_params.csv",SVC_date_params,19,5
2411,0.35571994121106537,0.0,"(6, 6, 19)_SVC_date_params.csv",SVC_date_params,19,6
2761,0.3676632358730551,0.0,"(7, 6, 19)_SVC_date_params.csv",SVC_date_params,19,7
3111,0.37794686523132176,0.0,"(8, 6, 19)_SVC_date_params.csv",SVC_date_params,19,8
3461,0.37421106937557136,0.0,"(9, 6, 19)_SVC_date_params.csv",SVC_date_params,19,9
312,0.3083801587679643,0.0,"(0, 6, 2)_SVC_date_params.csv",SVC_date_params,2,0
662,0.2653276251060863,0.6666666666666666,"(1, 6, 2)_SVC_date_params.csv",SVC_date_params,2,1
1012,0.27157131564329146,0.0,"(2, 6, 2)_SVC_date_params.csv",SVC_date_params,2,2
1362,0.3388365031419546,0.0,"(3, 6, 2)_SVC_date_params.csv",SVC_date_params,2,3
1712,0.3741337818333912,0.0,"(4, 6, 2)_SVC_date_params.csv",SVC_date_params,2,4
2062,0.40838265523977396,0.0,"(5, 6, 2)_SVC_date_params.csv",SVC_date_params,2,5
2412,0.3557508963527348,0.0,"(6, 6, 2)_SVC_date_params.csv",SVC_date_params,2,6
2762,0.3676232380472873,0.0,"(7, 6, 2)_SVC_date_params.csv",SVC_date_params,2,7
3112,0.37791131152953417,0.0,"(8, 6, 2)_SVC_date_params.csv",SVC_date_params,2,8
3462,0.3742282214373116,0.25,"(9, 6, 2)_SVC_date_params.csv",SVC_date_params,2,9
313,0.308421121818298,0.0,"(0, 6, 20)_SVC_date_params.csv",SVC_date_params,20,0
663,0.2653408405606708,0.0,"(1, 6, 20)_SVC_date_params.csv",SVC_date_params,20,1
1013,0.27156295647271184,0.0,"(2, 6, 20)_SVC_date_params.csv",SVC_date_params,20,2
1363,0.3388383454784385,0.0,"(3, 6, 20)_SVC_date_params.csv",SVC_date_params,20,3
1713,0.3741502790683619,0.0,"(4, 6, 20)_SVC_date_params.csv",SVC_date_params,20,4
2063,0.4083178496575752,0.0,"(5, 6, 20)_SVC_date_params.csv",SVC_date_params,20,5
2413,0.3557465892978084,0.0,"(6, 6, 20)_SVC_date_params.csv",SVC_date_params,20,6
2763,0.3676405778680085,1.0,"(7, 6, 20)_SVC_date_params.csv",SVC_date_params,20,7
3113,0.3779459478421789,0.0,"(8, 6, 20)_SVC_date_params.csv",SVC_date_params,20,8
3463,0.3742110526785708,0.6666666666666666,"(9, 6, 20)_SVC_date_params.csv",SVC_date_params,20,9
314,0.3080337284839816,0.0,"(0, 6, 21)_SVC_date_params.csv",SVC_date_params,21,0
664,0.2653440118414984,0.0,"(1, 6, 21)_SVC_date_params.csv",SVC_date_params,21,1
1014,0.2715640454443109,0.0,"(2, 6, 21)_SVC_date_params.csv",SVC_date_params,21,2
1364,0.3388144045156066,0.0,"(3, 6, 21)_SVC_date_params.csv",SVC_date_params,21,3
1714,0.3741304762379389,0.0,"(4, 6, 21)_SVC_date_params.csv",SVC_date_params,21,4
2064,0.4083396986280417,0.0,"(5, 6, 21)_SVC_date_params.csv",SVC_date_params,21,5
2414,0.3557831160603356,0.0,"(6, 6, 21)_SVC_date_params.csv",SVC_date_params,21,6
2764,0.3676405780248526,0.0,"(7, 6, 21)_SVC_date_params.csv",SVC_date_params,21,7
3114,0.3780039521733343,1.0,"(8, 6, 21)_SVC_date_params.csv",SVC_date_params,21,8
3464,0.3742281476622165,0.0,"(9, 6, 21)_SVC_date_params.csv",SVC_date_params,21,9
315,0.28300399538996684,0.0,"(0, 6, 22)_SVC_date_params.csv",SVC_date_params,22,0
665,0.26536221913962993,0.0,"(1, 6, 22)_SVC_date_params.csv",SVC_date_params,22,1
1015,0.2715565004918962,0.0,"(2, 6, 22)_SVC_date_params.csv",SVC_date_params,22,2
1365,0.3388545920233513,0.0,"(3, 6, 22)_SVC_date_params.csv",SVC_date_params,22,3
1715,0.3741882745560013,0.0,"(4, 6, 22)_SVC_date_params.csv",SVC_date_params,22,4
2065,0.4083546308345772,0.0,"(5, 6, 22)_SVC_date_params.csv",SVC_date_params,22,5
2415,0.35573389932085925,0.0,"(6, 6, 22)_SVC_date_params.csv",SVC_date_params,22,6
2765,0.3676405780248526,0.0,"(7, 6, 22)_SVC_date_params.csv",SVC_date_params,22,7
3115,0.3779822607881011,0.0,"(8, 6, 22)_SVC_date_params.csv",SVC_date_params,22,8
3465,0.3742110526816701,0.0,"(9, 6, 22)_SVC_date_params.csv",SVC_date_params,22,9
316,0.3048725120926493,0.0,"(0, 6, 23)_SVC_date_params.csv",SVC_date_params,23,0
666,0.2653531185518135,1.0,"(1, 6, 23)_SVC_date_params.csv",SVC_date_params,23,1
1016,0.2715505599597466,0.0,"(2, 6, 23)_SVC_date_params.csv",SVC_date_params,23,2
1366,0.33883655756226905,0.0,"(3, 6, 23)_SVC_date_params.csv",SVC_date_params,23,3
1716,0.3741605380460589,0.0,"(4, 6, 23)_SVC_date_params.csv",SVC_date_params,23,4
2066,0.4082911782506196,0.0,"(5, 6, 23)_SVC_date_params.csv",SVC_date_params,23,5
2416,0.3557408702672375,0.0,"(6, 6, 23)_SVC_date_params.csv",SVC_date_params,23,6
2766,0.3676632189304701,0.0,"(7, 6, 23)_SVC_date_params.csv",SVC_date_params,23,7
3116,0.3780636769945559,0.0,"(8, 6, 23)_SVC_date_params.csv",SVC_date_params,23,8
3466,0.3742110526639048,0.0,"(9, 6, 23)_SVC_date_params.csv",SVC_date_params,23,9
317,0.3076304512291759,0.405201916495551,"(0, 6, 24)_SVC_date_params.csv",SVC_date_params,24,0
667,0.2672287547597709,0.40824742268041236,"(1, 6, 24)_SVC_date_params.csv",SVC_date_params,24,1
1017,0.2703203957965843,0.3349146110056926,"(2, 6, 24)_SVC_date_params.csv",SVC_date_params,24,2
1367,0.3376920929198695,0.30307941653160453,"(3, 6, 24)_SVC_date_params.csv",SVC_date_params,24,3
1717,0.3748845692890029,0.47146401985111663,"(4, 6, 24)_SVC_date_params.csv",SVC_date_params,24,4
2067,0.4076766841223917,0.4319620253164557,"(5, 6, 24)_SVC_date_params.csv",SVC_date_params,24,5
2417,0.3550873736697165,0.5562700964630225,"(6, 6, 24)_SVC_date_params.csv",SVC_date_params,24,6
2767,0.3714778546900536,0.3307725138711054,"(7, 6, 24)_SVC_date_params.csv",SVC_date_params,24,7
3117,0.18798161279543574,0.3339506172839506,"(8, 6, 24)_SVC_date_params.csv",SVC_date_params,24,8
3467,0.3749120849805027,0.2752510336680449,"(9, 6, 24)_SVC_date_params.csv",SVC_date_params,24,9
318,0.3080981774798199,0.47543859649122805,"(0, 6, 25)_SVC_date_params.csv",SVC_date_params,25,0
668,0.26706382575392645,0.40824742268041236,"(1, 6, 25)_SVC_date_params.csv",SVC_date_params,25,1
1018,0.2749798477029245,0.4502923976608187,"(2, 6, 25)_SVC_date_params.csv",SVC_date_params,25,2
1368,0.33894950403161084,0.4437596302003082,"(3, 6, 25)_SVC_date_params.csv",SVC_date_params,25,3
1718,0.374899703445389,0.34074074074074073,"(4, 6, 25)_SVC_date_params.csv",SVC_date_params,25,4
2068,0.4114976954955225,0.49295774647887325,"(5, 6, 25)_SVC_date_params.csv",SVC_date_params,25,5
2418,0.3521216551923722,0.5454545454545454,"(6, 6, 25)_SVC_date_params.csv",SVC_date_params,25,6
