,threshold,precision_test,precision_threshold,filename,model,param_config,time
2325,0.6468444,0.6811594202898551,0.6546762589928058,"(6, 4, 31)_XGBClassifier_date_params.csv",XGBClassifier_date_params,31,6
2675,0.6506988,0.5494117647058824,0.6902173913043478,"(7, 4, 31)_XGBClassifier_date_params.csv",XGBClassifier_date_params,31,7
3025,0.67701924,0.5243362831858407,0.7119341563786008,"(8, 4, 31)_XGBClassifier_date_params.csv",XGBClassifier_date_params,31,8
3375,0.7027190999999999,0.5509383378016086,0.44516129032258067,"(9, 4, 31)_XGBClassifier_date_params.csv",XGBClassifier_date_params,31,9
226,0.64575946,0.7335766423357665,0.5800865800865801,"(0, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,0
576,0.58653426,0.6178960096735188,0.75,"(1, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,1
926,0.6052423000000001,0.56120826709062,0.7651715039577837,"(2, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,2
1276,0.6489114,0.6578073089700996,0.543918918918919,"(3, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,3
1626,0.6489435,0.6612244897959184,0.6737588652482269,"(4, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,4
1976,0.6330208,0.665625,0.6466666666666666,"(5, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,5
2326,0.6151873000000001,0.7055393586005831,0.6946564885496184,"(6, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,6
2676,0.6270299,0.608955223880597,0.7514792899408284,"(7, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,7
3026,0.6440593000000001,0.5844471445929527,0.6892430278884463,"(8, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,8
3376,0.67452854,0.5900178253119429,0.6160714285714286,"(9, 4, 32)_XGBClassifier_date_params.csv",XGBClassifier_date_params,32,9
227,0.5011299,0.7292490118577075,0.5982142857142857,"(0, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,0
577,0.48837805,0.5959595959595959,0.721875,"(1, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,1
927,0.4931834,0.5095168374816984,0.6954436450839329,"(2, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,2
1277,0.50680745,0.5945945945945946,0.47774480712166173,"(3, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,3
1627,0.5097404000000001,0.6733067729083665,0.6690140845070423,"(4, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,4
1977,0.5113022,0.6474820143884892,0.5511363636363636,"(5, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,5
2327,0.5011034000000001,0.6745283018867925,0.6791044776119403,"(6, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,6
2677,0.5058515,0.6443661971830986,0.7426900584795322,"(7, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,7
3027,0.511888,0.55858310626703,0.692,"(8, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,8
3377,0.51818067,0.5697503671071953,0.5766016713091922,"(9, 4, 33)_XGBClassifier_date_params.csv",XGBClassifier_date_params,33,9
228,0.5126785,0.6776729559748428,0.5537190082644629,"(0, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,0
578,0.50606304,0.5902031063321386,0.7151702786377709,"(1, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,1
928,0.5112066,0.45387453874538747,0.7532467532467533,"(2, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,2
1278,0.5156284000000001,0.5088161209068011,0.4820359281437126,"(3, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,3
1628,0.51465404,0.6265822784810127,0.4481132075471698,"(4, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,4
1978,0.51503104,0.6177884615384616,0.5511363636363636,"(5, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,5
2328,0.50525385,0.7094017094017094,0.674074074074074,"(6, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,6
2678,0.50735956,0.6052631578947368,0.7298850574712644,"(7, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,7
3028,0.5124272,0.5199543899657925,0.729957805907173,"(8, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,8
3378,0.51578003,0.540796963946869,0.5061124694376528,"(9, 4, 34)_XGBClassifier_date_params.csv",XGBClassifier_date_params,34,9
229,0.5366491999999999,0.7237903225806451,0.6261682242990654,"(0, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,0
579,0.5028739000000001,0.6100861008610086,0.7573770491803279,"(1, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,1
929,0.51569927,0.5114613180515759,0.7196029776674938,"(2, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,2
1279,0.55008256,0.6352201257861635,0.5078864353312302,"(3, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,3
1629,0.5553100999999999,0.7061068702290076,0.7307692307692307,"(4, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,4
1979,0.55707484,0.6666666666666666,0.6643835616438356,"(5, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,5
2329,0.5480134,0.6931216931216931,0.7165354330708661,"(6, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,6
2679,0.5554363,0.6076555023923444,0.7650602409638554,"(7, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,7
3029,0.56670344,0.5762962962962963,0.7119341563786008,"(8, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,8
3379,0.57915366,0.6107011070110702,0.5111111111111111,"(9, 4, 35)_XGBClassifier_date_params.csv",XGBClassifier_date_params,35,9
230,0.520145,0.7102803738317757,0.6146788990825688,"(0, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,0
580,0.51280737,0.6033376123234917,0.7573770491803279,"(1, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,1
930,0.51432526,0.5208333333333334,0.7552083333333334,"(2, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,2
1280,0.52150285,0.6253968253968254,0.509493670886076,"(3, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,3
1630,0.5208862,0.6411149825783972,0.6834532374100719,"(4, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,4
1980,0.518559,0.6415584415584416,0.6381578947368421,"(5, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,5
2330,0.51875883,0.6691919191919192,0.6842105263157895,"(6, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,6
2680,0.51891476,0.5985185185185186,0.7298850574712644,"(7, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,7
3030,0.52118415,0.5515151515151515,0.7004048582995951,"(8, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,8
3380,0.5247227,0.5882352941176471,0.5335051546391752,"(9, 4, 36)_XGBClassifier_date_params.csv",XGBClassifier_date_params,36,9
231,1.0,0.0,0.0,"(0, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,0
581,1.0,0.0,0.0,"(1, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,1
931,1.0,0.0,0.0,"(2, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,2
1281,0.9999998999999999,0.4090121317157712,0.4143646408839779,"(3, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,3
1631,1.0,0.0,0.0,"(4, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,4
1981,1.0,0.0,0.0,"(5, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,5
2331,1.0,0.0,0.0,"(6, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,6
2681,1.0,0.0,0.0,"(7, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,7
3031,1.0,0.0,0.0,"(8, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,8
3381,1.0,0.0,0.0,"(9, 4, 37)_XGBClassifier_date_params.csv",XGBClassifier_date_params,37,9
232,0.80390275,0.7167019027484144,0.6666666666666666,"(0, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,0
582,0.7502893,0.59125,0.7380191693290735,"(1, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,1
932,0.7631084,0.5308641975308642,0.7107843137254902,"(2, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,2
1282,0.7921852,0.6149870801033591,0.5062893081761006,"(3, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,3
1632,0.8025962,0.6508474576271186,0.7142857142857143,"(4, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,4
1982,0.79211366,0.6380697050938338,0.6381578947368421,"(5, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,5
2332,0.8100482,0.6612021857923497,0.6791044776119403,"(6, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,6
2682,0.7970745,0.5270403146509341,0.6939890710382514,"(7, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,7
3032,0.8319886000000001,0.47112462006079026,0.7090163934426229,"(8, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,8
3382,0.85538435,0.5564053537284895,0.4099009900990099,"(9, 4, 38)_XGBClassifier_date_params.csv",XGBClassifier_date_params,38,9
233,0.9227270000000001,0.6524663677130045,0.6350710900473934,"(0, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,0
583,0.8872273,0.5565789473684211,0.6657060518731989,"(1, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,1
933,0.8896043,0.5008726003490401,0.6971153846153846,"(2, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,2
1283,0.9136162,0.5673352435530086,0.575,"(3, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,3
1633,0.9044548000000001,0.5765550239234449,0.5864197530864198,"(4, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,4
1983,0.9267905999999999,0.60625,0.6879432624113475,"(5, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,5
2333,0.92796195,0.5956937799043063,0.6594202898550725,"(6, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,6
2683,0.9159739,0.4652128764278297,0.6580310880829016,"(7, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,7
3033,0.9289883,0.43895870736086173,0.6290909090909091,"(8, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,8
3383,0.9379552999999999,0.5201072386058981,0.3587521663778163,"(9, 4, 39)_XGBClassifier_date_params.csv",XGBClassifier_date_params,39,9
234,0.91565377,0.608433734939759,0.575107296137339,"(0, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,0
584,0.8728780999999999,0.5413793103448276,0.685459940652819,"(1, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,1
934,0.89627165,0.5260416666666666,0.7021791767554479,"(2, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,2
1284,0.92264074,0.5988200589970502,0.5875912408759124,"(3, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,3
1634,0.925298,0.5932721712538226,0.6785714285714286,"(4, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,4
1984,0.9148755999999999,0.6234096692111959,0.5987654320987654,"(5, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,5
2334,0.9252553,0.6220095693779905,0.6363636363636364,"(6, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,6
2684,0.90497094,0.4883966244725738,0.6614583333333334,"(7, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,7
3034,0.9273044,0.48125633232016213,0.6577946768060836,"(8, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,8
3384,0.9391825999999999,0.5288611544461779,0.4215885947046843,"(9, 4, 4)_XGBClassifier_date_params.csv",XGBClassifier_date_params,4,9
235,0.53370535,0.7283236994219653,0.6291079812206573,"(0, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,0
585,0.5102547000000001,0.5997610513739546,0.7451612903225806,"(1, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,1
935,0.5136023000000001,0.507183908045977,0.7552083333333334,"(2, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,2
1285,0.5384758000000001,0.6055555555555555,0.49538461538461537,"(3, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,3
1635,0.5388469,0.7159533073929961,0.7089552238805971,"(4, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,4
1985,0.5394229,0.6807909604519774,0.610062893081761,"(5, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,5
2335,0.5304098,0.6904761904761905,0.6842105263157895,"(6, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,6
2685,0.53292686,0.6088193456614509,0.7470588235294118,"(7, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,7
3035,0.544774,0.5636363636363636,0.7148760330578512,"(8, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,8
3385,0.55443954,0.6061776061776062,0.5175,"(9, 4, 40)_XGBClassifier_date_params.csv",XGBClassifier_date_params,40,9
236,0.55976343,0.7308488612836439,0.6411483253588517,"(0, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,0
586,0.5134411,0.594692400482509,0.7549019607843137,"(1, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,1
936,0.5249081999999999,0.5353383458646617,0.7435897435897436,"(2, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,2
1286,0.5639436,0.6433333333333333,0.5193548387096775,"(3, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,3
1636,0.56422293,0.6676384839650146,0.7307692307692307,"(4, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,4
1986,0.5748181,0.704225352112676,0.6689655172413793,"(5, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,5
2336,0.57031,0.7105263157894737,0.7520661157024794,"(6, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,6
2686,0.5667804,0.5890207715133531,0.7298850574712644,"(7, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,7
3036,0.58303285,0.5581699346405229,0.6947791164658634,"(8, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,8
3386,0.59347284,0.6068222621184919,0.5594594594594594,"(9, 4, 41)_XGBClassifier_date_params.csv",XGBClassifier_date_params,41,9
237,1.0,0.0,0.0,"(0, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,0
587,1.0,0.0,0.0,"(1, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,1
937,1.0,0.0,0.0,"(2, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,2
1287,1.0,0.0,0.0,"(3, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,3
1637,0.0,0.4444444444444444,0.5,"(4, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,4
1987,0.0,0.5,0.6,"(5, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,5
2337,1.0,0.0,0.0,"(6, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,6
2687,1.0,0.0,0.0,"(7, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,7
3037,1.0,0.0,0.0,"(8, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,8
3387,0.0,0.3604060913705584,0.3287671232876712,"(9, 4, 42)_XGBClassifier_date_params.csv",XGBClassifier_date_params,42,9
238,0.6522335,0.7248062015503876,0.6291079812206573,"(0, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,0
588,0.61069477,0.6128608923884514,0.7241379310344828,"(1, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,1
938,0.63496274,0.49264705882352944,0.7712765957446809,"(2, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,2
1288,0.6595321,0.5988372093023255,0.5210355987055016,"(3, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,3
1638,0.6482664,0.6666666666666666,0.6089743589743589,"(4, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,4
1988,0.6244316,0.6685552407932012,0.5987654320987654,"(5, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,5
2338,0.6139077,0.7154046997389034,0.6893939393939394,"(6, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,6
2688,0.62226444,0.5921855921855922,0.7257142857142858,"(7, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,7
3038,0.6569977,0.5487122060470325,0.7587719298245614,"(8, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,8
3388,0.6836397,0.5774647887323944,0.458980044345898,"(9, 4, 43)_XGBClassifier_date_params.csv",XGBClassifier_date_params,43,9
239,0.9457328000000002,0.5973534971644613,0.6320754716981132,"(0, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,0
589,0.91821086,0.527180783817952,0.66189111747851,"(1, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,1
939,0.92111486,0.5057471264367817,0.6807511737089202,"(2, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,2
1289,0.9422876,0.5311720698254364,0.5296052631578947,"(3, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,3
1639,0.9477169,0.6336088154269972,0.6050955414012739,"(4, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,4
1989,0.94404984,0.5511627906976744,0.5878787878787879,"(5, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,5
2339,0.9571488000000001,0.6258351893095768,0.610738255033557,"(6, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,6
2689,0.9569414,0.46336206896551724,0.654639175257732,"(7, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,7
3039,0.9674288000000001,0.4053794428434198,0.6892430278884463,"(8, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,8
3389,0.9738495,0.5039619651347068,0.404296875,"(9, 4, 44)_XGBClassifier_date_params.csv",XGBClassifier_date_params,44,9
240,0.68386877,0.7279411764705882,0.6146788990825688,"(0, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,0
590,0.63963646,0.61,0.7649006622516556,"(1, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,1
940,0.64561546,0.492776886035313,0.7692307692307693,"(2, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,2
1290,0.68527085,0.6258064516129033,0.5366666666666666,"(3, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,3
1640,0.6883191999999999,0.6851851851851852,0.7037037037037037,"(4, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,4
1990,0.6715776,0.6918604651162791,0.7132352941176471,"(5, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,5
2340,0.6642920999999999,0.6693121693121693,0.7165354330708661,"(6, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,6
2690,0.6661655,0.585995085995086,0.7514792899408284,"(7, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,7
3040,0.6869316,0.5209988649262202,0.726890756302521,"(8, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,8
3390,0.7222545,0.5865580448065173,0.48705882352941177,"(9, 4, 45)_XGBClassifier_date_params.csv",XGBClassifier_date_params,45,9
241,1.0,0.0,0.0,"(0, 4, 46)_XGBClassifier_date_params.csv",XGBClassifier_date_params,46,0
591,1.0,0.0,0.0,"(1, 4, 46)_XGBClassifier_date_params.csv",XGBClassifier_date_params,46,1
941,1.0,0.0,0.0,"(2, 4, 46)_XGBClassifier_date_params.csv",XGBClassifier_date_params,46,2
1291,1.0,0.0,0.0,"(3, 4, 46)_XGBClassifier_date_params.csv",XGBClassifier_date_params,46,3
1641,0.0,0.4191343963553531,0.46078431372549017,"(4, 4, 46)_XGBClassifier_date_params.csv",XGBClassifier_date_params,46,4
1991,1.0,0.0,0.0,"(5, 4, 46)_XGBClassifier_date_params.csv",XGBClassifier_date_params,46,5
